codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
201304012054384,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-04-01,14:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201202075853502,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-21.5633,-43.8183,RIO DE JANEIRO,RJ,BRASIL,****,2012-02-07,20:56:00,,FINALIZADA,A-009/CENIPA/2013,SIM,2013-12-12,4,1,NÃO,2018-08-28
201403221268286,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2014-03-22,20:08:00,,FINALIZADA,***,NÃO,,0,2,NÃO,2018-08-28
200802071200369,INCIDENTE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2008-02-07,00:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201307148455069,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2013-07-14,20:08:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201009178097210,INCIDENTE GRAVE,POUSO LONGO,EXCURSÃO DE PISTA,RE,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2010-09-17,18:46:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201504212242875,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-19.7647,-47.9661,RIO DE JANEIRO,RJ,BRASIL,****,2015-04-21,13:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201401259155614,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2014-01-25,01:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201205173186036,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2012-05-17,19:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201511253076429,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.9833,-43.3667,RIO DE JANEIRO,RJ,BRASIL,SBJR,2015-11-25,15:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200811015628238,INCIDENTE GRAVE,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2008-11-01,04:13:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201503107354334,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.9939,-43.3753,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2015-03-10,11:30:00,,FINALIZADA,IG-035/CENIPA/2015,SIM,2016-08-26,2,1,NÃO,2018-08-28
201510017336342,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.81,-43.2506,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2015-10-01,01:48:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201010054556018,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2010-10-05,21:46:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200803027213180,ACIDENTE,OUTROS,OUTROS,OTHR,-23.1783,-43.3717,RIO DE JANEIRO,RJ,BRASIL,****,2008-03-02,14:41:00,,FINALIZADA,A-013/CENIPA/2010,SIM,2010-04-06,12,1,NÃO,2018-08-28
201206083864841,INCIDENTE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2012-06-08,20:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201305222655569,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-05-22,13:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201310139237113,INCIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2013-10-13,13:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201201222688628,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.9875,-43.37,RIO DE JANEIRO,RJ,BRASIL,SBJR,2012-01-22,20:25:00,,FINALIZADA,A-076/CENIPA/2013,SIM,2013-10-21,0,1,SIM,2018-08-28
201404119592239,INCIDENTE,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2014-04-11,01:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201511162029857,INCIDENTE GRAVE,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-22.9875,-43.37,RIO DE JANEIRO,RJ,BRASIL,SBJR,2015-11-16,18:37:00,,ATIVA,IG-152/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28
201008109140039,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2010-08-10,12:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200805054585651,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2008-05-05,20:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201210059280838,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2012-10-05,18:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201308205237372,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2013-08-20,20:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201412301596044,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2014-12-30,12:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201304275964490,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-04-27,12:56:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201102066123235,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2011-02-06,19:13:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201502084479963,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2015-02-08,19:07:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201708021409559,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2017-08-01,04:45:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201212293633358,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2012-12-29,19:00:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201108221370417,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.0081,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2011-08-22,16:30:00,,FINALIZADA,A-622/CENIPA/2014,SIM,2015-08-21,0,1,NÃO,2018-08-28
201307213550234,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-07-21,19:26:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201409284389584,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2014-09-28,17:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200811091871165,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2008-11-09,22:52:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201201225437639,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.0478,-43.5369,RIO DE JANEIRO,RJ,BRASIL,****,2012-01-22,19:05:00,,FINALIZADA,IG-536/CENIPA/2014,SIM,2016-04-15,2,1,NÃO,2018-08-28
201311078241243,INCIDENTE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2013-11-07,13:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201511119035210,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-22.9103,-43.1628,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2015-11-11,17:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200802176992959,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2008-02-17,00:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200905289703695,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2009-05-28,20:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201103015996295,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2011-03-01,21:05:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201202176613731,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2012-02-17,23:00:00,,FINALIZADA,***,NÃO,,0,3,NÃO,2018-08-28
201212052884414,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-23.0069,-43.4781,RIO DE JANEIRO,RJ,BRASIL,SBJR,2012-12-05,17:40:00,,FINALIZADA,I-152/CENIPA/2013,SIM,2013-11-13,1,1,NÃO,2018-08-28
201209256065353,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2012-09-25,21:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201202123556982,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2012-02-12,02:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201405099229827,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2014-05-09,00:02:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200907124754548,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2009-07-12,18:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201403182456376,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2014-03-18,11:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200811249882661,INCIDENTE GRAVE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2008-11-24,04:21:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28
201102264333898,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2011-02-26,16:38:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201206309494710,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2012-06-30,15:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201804101812193,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.81,-43.2506,RIO DE JANEIRO,RJ,BRASIL,SBGL,2018-03-22,03:15:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201702091421542,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-23.5475,-41.5386,RIO DE JANEIRO,RJ,BRASIL,****,2017-02-07,11:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200811166771745,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2008-11-16,22:14:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201304181896230,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-04-18,17:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201512157119084,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.9831,-43.3725,RIO DE JANEIRO,RJ,BRASIL,SBJR,2015-12-15,16:50:00,,FINALIZADA,A-168/CENIPA/2015,SIM,2017-08-01,4,1,NÃO,2018-08-28
201101023581475,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2011-01-02,17:18:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200910244096665,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2009-10-24,19:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201401032928250,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2014-01-03,10:21:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201307193997507,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2013-07-19,07:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201105024706859,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2011-05-02,18:02:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201509284637603,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.81,-43.2506,RIO DE JANEIRO,RJ,BRASIL,SBGL,2015-09-28,15:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201307202133882,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-07-20,15:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201310235197976,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-10-23,19:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201404164053948,INCIDENTE GRAVE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2014-04-16,17:07:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201109104280788,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-22.97,-43.2917,RIO DE JANEIRO,RJ,BRASIL,****,2011-09-10,23:30:00,,FINALIZADA,A-561/CENIPA/2011,SIM,2016-03-18,2,1,NÃO,2018-08-28
201603091251028,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.91,-43.1625,RIO DE JANEIRO,RJ,BRASIL,SBGL,2016-03-05,09:30:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200807243649717,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2008-07-24,22:56:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201308258867892,INCIDENTE,POUSO LONGO,EXCURSÃO DE PISTA,RE,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2013-08-25,22:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201212071615336,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2012-12-07,01:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201304174400727,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2013-04-17,12:29:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201607151314232,INCIDENTE,INCURSÃO EM PISTA,INCURSÃO EM PISTA,RI,-22.9108,-43.1639,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2016-07-14,12:06:00,SIM,FINALIZADA,***,NÃO,,0,2,NÃO,2018-08-28
201101092607086,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2011-01-09,21:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201106172213842,INCIDENTE GRAVE,OUTROS,OUTROS,OTHR,-23.1344,-43.4053,RIO DE JANEIRO,RJ,BRASIL,****,2011-06-17,11:59:00,,FINALIZADA,IG-011/CENIPA/2013,SIM,2013-09-19,10,1,NÃO,2018-08-28
201312027707208,INCIDENTE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2013-12-02,00:27:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201602171412327,INCIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-24.5583,-42.1703,RIO DE JANEIRO,RJ,BRASIL,****,2016-01-26,17:08:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200807172597252,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2008-07-17,13:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201310274744457,INCIDENTE GRAVE,POUSO LONGO,EXCURSÃO DE PISTA,RE,-22.81,-43.2506,RIO DE JANEIRO,RJ,BRASIL,SBGL,2013-10-27,19:22:00,,FINALIZADA,IG-195/CENIPA/2013,SIM,2016-06-30,2,1,NÃO,2018-08-28
201402285058958,INCIDENTE GRAVE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.81,-43.2506,RIO DE JANEIRO,RJ,BRASIL,SBGL,2014-02-28,19:09:00,,ATIVA,IG-045/CENIPA/2014,NÃO,,0,1,NÃO,2018-08-28
201212107583325,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2012-12-10,17:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201009154502343,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2010-09-15,17:54:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201403219824184,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2014-03-21,13:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201406143345371,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBGL,2014-06-14,04:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201208217268268,ACIDENTE,OUTROS,OUTROS,OTHR,-23.1078,-43.5722,RIO DE JANEIRO,RJ,BRASIL,****,2012-08-21,22:35:00,,FINALIZADA,A - 562/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28
201011203022414,INCIDENTE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBJR,2010-11-20,13:02:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201410165373799,INCIDENTE,"FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ",SCF-NP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,SBRJ,2014-10-16,22:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201312027752463,INCIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2013-12-02,00:16:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201301119832446,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2013-01-11,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
201008315790521,INCIDENTE,OUTROS,OUTROS,OTHR,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2010-08-31,12:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
200807062173128,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.8767,-43.2279,RIO DE JANEIRO,RJ,BRASIL,****,2008-07-06,19:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28
