dre;codesc;tipoesc;nomesc;ceu;diretoria;subpref;endereco;numero;bairro;cep;tel1;tel2;fax;situacao;coddist;distrito;setor;codinep;cd_cie;eh;fx_etaria;dt_criacao;ato_criacao;doc_criacao;dt_ini_conv;dt_ini_func;dt_autoriza;dt_extintao;nome_ant;rede;latitude;longitude;database
 CL;400578;CR.P.CONV   ;JARDIM SAO JOAQUIM;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua BACABINHA;304;JARDIM SÃƒO JOAQUIM;4917030;55152477;55183012;;ATIVA;46;JARDIM SAO LUIS;4605;35184160.0;4026;;3A A 6A E 11M;;;;01/07/2010;;08/12/2011;;JARDIM SAO JOAQUIM;CON;-23.687.272;-46.749.656;30/12/2018
 CL;400579;CR.P.CONV   ;MONTE AZUL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua VITALINA GRASSMAN;290;JARDIM MIRANTE;5801110;58517002;58523030;58523035;ATIVA;46;JARDIM SAO LUIS;4601;35184226.0;14354;;0A A 3A;;;;28/12/2012;;27/08/2014;;MONTE AZUL;CON;-23.647.165;-4.673.566;30/12/2018
 CL;400580;CR.P.CONV   ;NUCLEO NS SRA APARECIDA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua VIRURI;185;JARDIM ALFREDO;4909070;58976422;;;ATIVA;46;JARDIM SAO LUIS;4604;35184100.0;26963;;2A A 3A;;;;29/06/2007;;20/10/2012;;NUCLEO NS SRA APARECIDA;CON;-23.677.588;-46.736.535;30/12/2018
 CL;400598;CEU CEI     ;YOLANDA DE SOUZA SANTALUCIA, PROFA.;FEITICO DA VILA;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua FEITICO DA VILA;399;CHÃCARA SANTA MARIA;5879000;33976620;33976621;;ATIVA;19;CAPAO REDONDO;1907;35298256.0;129034;1,622E+14;;22/12/2006;48.028;21/12/2006;;09/04/2007;28/07/2014;;FEITICO DA VILA;DIR;-23.685.887;-46.793.056;30/12/2018
 CL;400601;CEI INDIR   ;TOMAS DE AQUINO;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua ARQUITETO ROBERTO PATRÃƒO ASSIS;114;CONJUNTO PROMORAR SÃƒO LUIS;5846100;55119275;;;ATIVA;46;JARDIM SAO LUIS;4603;35299698.0;130525;1,61072E+14;1A A 4 ANIOS ;22/12/2006;48.029;21/12/2006;28/10/2013;;04/10/2012;;PERSIO GUIMARAES AZEVEDO;CON;-23.657.562;-46.743.708;30/12/2018
 CL;400613;CEI INDIR   ;JORGE APOVIAN;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua GINGADINHO;405;CONJUNTO HABITACIONAL JARDIM SÃƒO BENTO;5886410;58257726;;;ATIVA;19;CAPAO REDONDO;1908;35311728.0;134736;;1A  A 4A;;;;17/04/2013;;24/04/2012;;JORGE APOVIAN;CON;-23.679.261;-46.795.088;30/12/2018
 CL;400645;CEI INDIR   ;ISSA KURBHI;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua ANTÃ”NIO JOSÃ‰ BENTES;690;JARDIM IRAPIRANGA;5891160;58244651;;;ATIVA;19;CAPAO REDONDO;1906;35308912.0;134857;;1 A3 ANOS;;;;21/09/2009;;09/11/2012;;ISSA KURBHI;CON;-23.665.362;-46.788.576;30/12/2018
 CL;400669;CEU CEI     ;GUARAPIRANGA;GUARAPIRANGA;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Estrada DA BARONESA;1120;PARQUE BOLOGNE;4941175;33979670;33979671;33979673;ATIVA;43;JARDIM ANGELA;4305;35356748.0;144539;1,622E+14;;05/01/2008;49121;04/01/2008;;05/05/2008;04/09/2009;;GUARAPIRANGA;DIR;-23.697.715;-46.765.063;30/12/2018
 CL;400670;CEU CEI     ;CANTOS DO AMANHECER;CANTOS DO AMANHECER;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Avenida CANTOS DO AMANHECER;S/N   ;JARDIM ELEDY;5856020;33979723;33979742;33979743;ATIVA;17;CAMPO LIMPO;1706;35356621.0;144535;1,622E+14;;05/01/2008;49121;04/01/2008;;31/03/2008;18/03/2010;;CANTOS DO AMANHECER;DIR;-23.649.223;-46.785.747;30/12/2018
 CL;400671;CEU CEI     ;VILA DO SOL;VILA DO SOL;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Avenida DOS FUNCIONÃRIOS PÃšBLICOS;369;VILA DO SOL;4962000;33979827;33979831;33979832;ATIVA;43;JARDIM ANGELA;4307;35356566.0;144531;1,622E+14;;05/01/2008;49121;04/01/2008;;08/04/2008;28/12/2012;;VILA DO SOL;DIR;-23.735.348;-46.780.321;30/12/2018
 CL;400685;CEI INDIR   ;PARAISOPOLIS;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua ERNEST RENAM;1054;PARAISÃ“POLIS;5659020;37448096;;;ATIVA;83;VILA ANDRADE;8302;35375780.0;150128;;1A A 3A;03/04/2008;2008.0.056.040.6;03/04/2008;03/04/2008;;10/04/2013;;PARAISOPOLIS;CON;-23.614.361;-46.724.392;30/12/2018
 CL;400688;CEU CEI     ;CAPAO REDONDO;CAPAO REDONDO;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua DANIEL GRAN;S/N   ;JARDIM MODELO;5867380;58749858;58749859;58749860;ATIVA;19;CAPAO REDONDO;1904;35399681.0;156639;1,622E+14;;21/05/2008;49510;20/05/2008;;02/02/2009;04/09/2009;;CAPAO REDONDO;DIR;-2.367.447;-46.770.986;30/12/2018
 CL;400689;CEU CEI     ;PARAISOPOLIS;PARAISOPOLIS;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua DOUTOR JOSÃ‰ AUGUSTO DE SOUZA E SILVA;S/N   ;JARDIM PARQUE MORUMBI;5712040;37471970;37471971;;ATIVA;83;VILA ANDRADE;8302;35412995.0;161940;1,622E+14;;21/05/2008;49510;20/05/2008;;02/01/2009;18/03/2010;;PARAISOPOLIS;DIR;-23.622.249;-46.727.379;30/12/2018
 CL;400732;CEI INDIR   ;EUCLIDES DA CUNHA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua DA COSTA NOVA DO PRADO;108;JARDIM COMERCIAL;5885190;58725201;;;ATIVA;19;CAPAO REDONDO;1905;35445563.0;188828;;01 A 03 ANOS;15/06/2010;2010.0.055.705.3;15/06/2010;17/01/2012;22/11/2010;12/07/2013;;EUCLIDES DA CUNHA;CON;-23.671.371;-46.779.795;30/12/2018
 CL;400734;CEI INDIR   ;BELEZINHA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua CANTANHEDE;300;PIRAJUSSARA;5790150;58242959;;;ATIVA;17;CAMPO LIMPO;1706;35444625.0;186834;;0 A 4 ANOS ;13/08/2010;2010.0.077.087.3;13/08/2010;11/02/2011;;23/08/2012;;BELEZINHA;CON;-23.643.827;-46.785.426;30/12/2018
 CL;400756;CEI INDIR   ;MIRA ORUBE;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua TIQUIRA;S/N   ;MORRO DO ÃNDIO;5873390;58330290;58331143;;ATIVA;43;JARDIM ANGELA;4302;35482336.0;209535;1,622E+14;0 A 3 ANOS;19/09/2012;53426;19/09/2012;28/12/2012;;;;MIRA ORUBE;CON;-23.691.551;-46.776.055;30/12/2018
 CL;400757;CEI INDIR   ;FIM DE SEMANA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua SAGRADO CORACAO DE JESUS;340;JARDIM IRACEMA;5847570;55137038;;;ATIVA;46;JARDIM SAO LUIS;4603;35481129.0;208068;1,622E+14;0 A 3 ANOS;19/09/2012;53.427;19/09/2012;14/02/2014;;;;FIM DE SEMANA;CON;-23.655.776;-46.747.765;30/12/2018
 CL;400758;CEI INDIR   ;JARDIM MARIA SAMPAIO;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Avenida AUGUSTO BARBOSA TAVARES;700;JARDIM IRACEMA;5790140;58447289;;;ATIVA;17;CAMPO LIMPO;1706;35495335.0;213029;1,622E+14;0 A 3 ANOS;19/09/2012;53428;19/09/2012;18/07/2013;;12/09/2014;;JARDIM MARIA SAMPAIO;CON;-23.641.673;-4.678.501;30/12/2018
 CL;400759;CEI INDIR   ;CAMPO LIMPO IV;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua ANTÃ”NIO ANTUNES;215;VILA PIRAJUSSARA;5786020;23388029;23388641;;ATIVA;17;CAMPO LIMPO;1705;35482043.0;208929;1,622E+14;0A A 3A;19/09/2012;53424;19/09/2012;03/04/2013;;;;CAMPO LIMPO IV;CON;-23.637.853;-467.716;30/12/2018
 CL;400760;CEI INDIR   ;CAMPO LIMPO V;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua JOÃƒO RODRIGUES DE MOURA;S/N   ;JARDIM PIRACUAMA;5763440;55100445;;;ATIVA;17;CAMPO LIMPO;1704;35562993.0;252126;1,622E+14;1 A3 ANOS;19/09/2012;53425;19/09/2012;07/04/2014;;;;CAMPO LIMPO V;CON;-23.646.367;-4.676.144;30/12/2018
 CL;400778;CR.P.CONV   ;JARDIM ECOLOGICO GUARAPIRANGA I;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua CARLOS GUILHERME SCHIMID;350;JARDIM MARQUESA;4921180;58279021;;;ATIVA;46;JARDIM SAO LUIS;4605;35814283.0;52370;;2A A 5A;;;;29/06/2010;;25/04/2012;;JARDIM ECOLOGICO GUARAPIRANGA I;CON;-23.697.061;-46.748.649;30/12/2018
 CL;400792;CEI INDIR   ;CAPAO REDONDO I;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua ARROIO TIPIAIÃ;269;CONJUNTO HABITACIONAL INSTITUTO ADVENTIS;5868870;55137412;;;ATIVA;19;CAPAO REDONDO;1905;35498543.0;227327;;0A A 3A;29/11/2013;2,01303E+11;29/11/2013;29/11/2013;;20/12/2014;;CAPAO REDONDO I;CON;-23.661.445;-46.772.614;30/12/2018
 CL;400796;CEI INDIR   ;MANGA ROSA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua JOSÃ‰ MANOEL CAMISA NOVA;550;PARQUE SANTO ANTÃ”NIO;5822015;55184332;;;ATIVA;46;JARDIM SAO LUIS;4603;35563122.0;253829;;0 A 3 ANOS;07/06/2014;2,01401E+11;30/05/2014;;;;;MANGA ROSA;CON;-2.366.428;-467.468;30/12/2018
 CL;400802;CEI INDIR   ;GUARAPIRANGA I;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Avenida GUARAPIRANGA;1840;JARDIM ALFREDO;4909025;55140696;;;ATIVA;46;JARDIM SAO LUIS;4604;35004576.0;347317;1,622E+14;;04/07/2015;56236;03/07/2015;;;;;GUARAPIRANGA I;CON;-23.684.636;-46.736.834;30/12/2018
 CL;400831;CEI INDIR   ;ACUCENA JORGE LIAN;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua DA INDEPENDÃŠNCIA;475;PARAISÃ“POLIS;5664015;37421753;;;ATIVA;83;VILA ANDRADE;8302;35004721.0;347503;;;26/10/2017;1;26/10/2017;28/10/2017;;;;ACUCENA JORGE LIAN;CON;-2.361.796;-46.722.607;30/12/2018
 CL;400832;CEI INDIR   ;HELENA CABRAL DE VASCONCELLOS FERRAZ;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua BENJAMIN COSIN;56;JARDIM VERA CRUZZONA SUL;4965030;58998139;;;ATIVA;43;JARDIM ANGELA;4307;35004720.0;347502;;;26/10/2017;1;26/10/2017;28/10/2017;;;;HELENA CABRAL DE VASCONCELLOS FERRAZ;CON;-23.736.762;-46.776.792;30/12/2018
 CL;400833;CEI INDIR   ;VITORIA SERGIO BRANCO MARTINS;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Avenida FRANCISCO NÃ“BREGA BARBOSA;162;PARQUE ALVES DE LIMA;4902000;55141896;;;ATIVA;46;JARDIM SAO LUIS;4604;35004718.0;347500;;;26/10/2017;1;26/10/2017;;;;;VITORIA SERGIO BRANCO MARTINS;CON;-23.668.727;-4.672.941;30/12/2018
 CL;500713;MOVA        ;UNIAO POP MULHERES CAMPO LIMPO  UNID I CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua ZACARIAS MAZEL;128;PIRAJUSSARA;5790010;58430690;;;ATIVA;17;CAMPO LIMPO;1706;;;;;;;;01/11/2006;;;;;CON;-23.644.078;-46.784.403;30/12/2018
 CL;500719;MOVA        ;UNIAO POP MULHERES CAMPO LIMPO UNID II CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua JOÃƒO DE GÃ“IS;185;JARDIM LÃDIA;5862200;58414392;;;ATIVA;17;CAMPO LIMPO;1704;;;;;;;;01/11/2006;;;;;CON;-23.668.518;-46.765.801;30/12/2018
 CL;500765;MOVA        ;ASS MORADORES JD COMERCIAL UNID I CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua FALKENBERG;175;JARDIM COMERCIAL;5885240;58214674;58230066;;ATIVA;19;CAPAO REDONDO;1905;;;;;;;;20/04/2006;;;;ASS MORADORES JD COMERCIAL UNID I CL;CON;-23.676.204;-46.784.535;30/12/2018
 CL;500843;MOVA        ;ASS DE MORADORES JD BOM PASTOR UNID I MB;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua DA MANDIRA;12;JARDIM FRATERNIDADE;5870150;96523033;991636843;;ATIVA;43;JARDIM ANGELA;4302;;;;;;;;11/04/2008;;;;ASS DE MORADORES JD BOM PASTOR UNID I MB;CON;-2.367.888;-46.772.804;30/12/2018
 CL;500847;MOVA        ;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID III CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua JEAN DE BRIENNE;21;RECANTO SANTO ANTÃ”NIO;5816170;;;;ATIVA;43;JARDIM ANGELA;4301;;;;;;;;23/04/2009;;;;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID III CL;CON;-23.669.744;-46.747.866;30/12/2018
 CL;500850;MOVA        ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID VI CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Estrada PLÃNIO DIAS;24;VILA GUIOMAR;4961020;58941970;;;ATIVA;46;JARDIM SAO LUIS;4602;;;;;;;;02/02/2006;;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID VI CL;CON;-23.664.537;-46.752.015;30/12/2018
 CL;500861;MOVA        ;SOCIEDADE SANTO MARTIRES UNID I MB;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua LUÃS BALDINATO;9;JARDIM SÃ”NIA REGINA;4935100;58312612;58319549;;ATIVA;43;JARDIM ANGELA;4301;;;;;;;;07/08/2007;;;;SOCIEDADE SANTO MARTIRES UNID I MB;CON;-23.673.741;-46.761.449;30/12/2018
 CL;500863;MOVA        ;SOCIEDADE SANTO MARTIRES UNID II MB;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua MARCELINO COELHO;284;JARDIM ANGELA ZONA SUL;4939010;58312612;58319549;;ATIVA;43;JARDIM ANGELA;4302;;;;;;;;02/06/2008;;;;SOCIEDADE SANTO MARTIRES UNID II MB;CON;-23.688.746;-46.771.296;30/12/2018
 CL;500864;MOVA        ;SOCIEDADE SANTO MARTIRES UNID III MB;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua FRANCISCO MAYER JÃšNIOR;98;VILA SANTA LÃšCIA;4940060;58312612;58319549;;ATIVA;43;JARDIM ANGELA;4301;;;;;;;;02/06/2008;;;;SOCIEDADE SANTO MARTIRES UNID III MB;CON;-23.689.997;-4.676.554;30/12/2018
 CL;500870;MOVA        ;SOCIEDADE SANTO MARTIRES UNID VIII MB;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua VALENTIM CORREIA PAIS;26;JARDIM NAKAMURA;4942140;;;;ATIVA;43;JARDIM ANGELA;4301;;;;;;;;25/08/2014;;;;SOCIEDADE SANTO MARTIRES UNID VIII MB;CON;-23.696.911;-46.752.344;30/12/2018
 CL;500880;MOVA        ;MOVIMENTO COMUNITARIO DA VILA REMO UNID III MB;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;PraÃ§a SANTOS DIAS DA SILVA;S/N   ;VILA DAMACENO;5864210;55140161;;;ATIVA;43;JARDIM ANGELA;4302;;;;;;;;03/09/2010;;;;MOVIMENTO COMUNITARIO DA VILA REMO UNID III MB;CON;-23.675.348;-46.760.427;30/12/2018
 CL;500884;MOVA        ;SOCIEDADE SANTO MARTIRES UNID XVII MB;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua DIAMANTE VERDE;28;PARQUE INDEPENDENCIA;5880280;;;;ATIVA;43;JARDIM ANGELA;4301;;;;;;;;25/08/2014;;;05/12/2006;SOCIEDADE SANTO MARTIRES UNID XVII MB;CON;-236.858;-46.788.796;30/12/2018
 CL;500885;MOVA        ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID I CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua REINALDO PEREIRA;1;PARQUE SANTO AMARO;4932340;58941970;;;ATIVA;46;JARDIM SAO LUIS;4602;;;;;;;;15/10/2010;;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID I CL;CON;-2.367.822;-46.762.601;30/12/2018
 CL;500891;MOVA        ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID IV CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua DEOCLECIANO DE OLIVEIRA FILHO;255;PARQUE SANTO ANTÃ”NIO;5834000;58941970;;;ATIVA;46;JARDIM SAO LUIS;4602;;;;;;;;11/10/2012;;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID IV CL;CON;-23.665.565;-46.754.386;30/12/2018
 CL;500908;MOVA        ;ASS DO ABRIGO NOSSA SRA RAINHA DA PAZ DO JD FIM DE SEMANA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Avenida JACOBUS BALDI;370;JARDIM IRACEMA;5847000;58163638;;;ATIVA;46;JARDIM SAO LUIS;4603;;;;;;;;20/07/2010;;;;ASS DO ABRIGO NOSSA SRA RAINHA DA PAZ UNID III MB;CON;-23.654.942;-46.747.765;30/12/2018
 CL;500920;MOVA        ;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID VIII CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua GUILHERME ESPINDOLA PEQUITO;95;VILA SANTA LÃšCIA;4937050;58313731;;;ATIVA;43;JARDIM ANGELA;4302;;;;;;;;28/05/2007;;;;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID VIII CL;CON;-23.687.742;-46.762.781;30/12/2018
 CL;500923;MOVA        ;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID VI CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua MARIETA LUPPO RABELLO;4;VILA SANTA LÃšCIA;4940130;58343214;;;ATIVA;43;JARDIM ANGELA;4302;;;;;;;;05/06/2013;;;;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID VI CL;CON;-23.691.587;-46.765.026;30/12/2018
 CL;501165;MOVA        ;ASS MORAD JD SANTA CECILIA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua HUMBERTO MIRANDA;3;JARDIM CRISTÃLIA;5843250;58511941;;;ATIVA;46;JARDIM SAO LUIS;4601;;;;;;;;03/06/2008;;;;ASS MORAD JD SANTA CECILIA;CON;-23.647.953;-46.731.689;30/12/2018
 CL;501170;MOVA        ;ASS MOR DO JD STA LUCIA I E ADJ UNID I CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua RENÃ‰ CASTERA;63;CHÃCARA DA ENSEADA;4963160;58339897;;;ATIVA;43;JARDIM ANGELA;4307;;;;;;;;17/03/2009;;;;INSTITUTO SOCIAL SANTA LUCIA - UNID I CL;CON;-23.749.089;-46.777.191;30/12/2018
 CL;501174;MOVA        ;ASS MOR DO JD STA LUCIA I E ADJ UNID V CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua DAS VARIACOES MUSICAIS;100;JARDIM KAGOHARA;4938010;58339897;;;ATIVA;43;JARDIM ANGELA;4304;;;;;;;;03/08/2014;;;;INSTITUTO SOCIAL SANTA LUCIA - UNID V CL;CON;-23.687.764;-46.757.451;30/12/2018
 CL;501202;MOVA        ;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID IX CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Avenida GUARAPIRANGA;586;VILA SOCORRO;4762001;;;;ATIVA;46;JARDIM SAO LUIS;4604;;;;;;;;27/05/2007;;;;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID IX CL;CON;-23.666.364;-4.671.807;30/12/2018
 CL;501248;MOVA        ;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID XIV CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Avenida NOVA ARCÃDIA;27;ALTO DA RIVIERA;4929000;;;;ATIVA;43;JARDIM ANGELA;4304;;;;;28/05/2007;2007.0.072.690.6;28/05/2007;28/05/2007;;;;SOC AMIGA E ESPORTIVA DO JD COPACABANA UNID XIV CL;CON;-23.695.049;-46.763.052;30/12/2018
 CL;501299;MOVA        ;SOCIEDADE SANTOS MARTIRES UNID XXI CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua SOARES DE SOUSA JÃšNIOR;2725;ALTO DA RIVIERA;4929340;;;;ATIVA;43;JARDIM ANGELA;4305;;;;;02/06/2008;2006.0.018.203.3;02/06/2008;02/06/2009;;;;SOCIEDADE SANTOS MARTIRES UNID XXI CL;CON;-23.698.181;-46.776.491;30/12/2018
 CL;501341;MOVA        ;ASS MOR DO JD STA LUCIA E ADJ UN VII;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua ANTÃ”NIO RAPOSO BARRETO;31;JARDIM DAS FLORES;4904170;;;;ATIVA;46;JARDIM SAO LUIS;4605;;;;;17/03/2009;2005.0.206.268.8;17/03/2009;01/08/2014;;;;ASS MOR DO JD STA LUCIA E ADJ - UN VII;CON;-2.369.397;-4.675.409;30/12/2018
 CL;501343;MOVA        ;SOC AMIGA E ESPORTIVA DO JD COPACABANA - UNID XV;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua ORATÃ“RIO DE NATAL;275;JARDIM DUPRAT;5853370;;;;ATIVA;46;JARDIM SAO LUIS;4603;;;;;23/04/2009;2007.0.072.690.6;23/04/2009;19/07/2011;;;;SOC AMIGA E ESPORTIVA DO JD COPACABANA - UNID XV;CON;-2.365.908;-46.750.685;30/12/2018
 CL;501377;MOVA        ;ASS - CEDESC CENTRO DE DES ED SOC E CUL DO PQ FERNANDA - I;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua SERAFIM PONTE GRANDE;75;JARDIM AMÃLIA;5890210;58242802;;;ATIVA;19;CAPAO REDONDO;1906;;;;;09/03/2010;2009.0.098.001.6;09/03/2010;09/03/2010;;;14/08/2012;ASS - CEDESC CENTRO DE DES ED SOC E CUL DO PQ FERNANDA -I;CON;-23.670.089;-46.795.346;30/12/2018
 CL;501401;MOVA        ;INSTITUTO SOCIAL SANTA LUCIA - UNID VIII - CL;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Avenida VISCONDE DO RIO GRANDE;214;JARDIM SÃƒO JOSÃ‰;5870200;;;;ATIVA;43;JARDIM ANGELA;4302;;;;;21/07/2010;2005.0.206.268.8;21/07/2010;03/08/2010;;;;INSTITUTO SOCIAL SANTA LUCIA - UNID VIII - CL;CON;-23.679.852;-46.773.849;30/12/2018
 CL;501420;MOVA        ;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID III;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua BALTAZAR GOMES AZEVEDO;193;PARQUE DO OTERO;5823060;;;;ATIVA;46;JARDIM SAO LUIS;4603;;;;;03/06/2011;2009.0.331.955.8;15/10/2010;14/10/2014;;;;UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID III;CON;-23.664.166;-46.750.441;30/12/2018
 CL;501438;MOVA        ;INSTITUTO SOCIAL SANTA LUCIA UNID X;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;CAMPO LIMPO;Rua LUÃS GONZAGA FREIRE;122;JARDIM HELGA;5794330;;;;ATIVA;17;CAMPO LIMPO;1705;;;;;03/08/2012;2,01001E+11;03/08/2012;03/08/2012;;;;INSTITUTO SOCIAL SANTA LUCIA UNID X;CON;-23.640.714;-46.772.156;30/12/2018
 CL;501456;MOVA        ;INSTITUTO SOCIAL SANTA LUCIA UNID XI;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua BALTAZAR DE SÃ;338;CHÃCARA SANTANA;5831030;;;;ATIVA;46;JARDIM SAO LUIS;4603;;;;;03/08/2012;2,01001E+11;03/08/2012;21/12/2012;;;;INSTITUTO SOCIAL SANTA LUCIA UNID XI;CON;-23.672.907;-46.755.428;30/12/2018
 CL;501457;MOVA        ;INSTITUTO SOCIAL SANTA LUCIA UNID XII;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua ANTÃ”NIO FORTINO;55;PARQUE INDEPENDÃŠNCIA;5875220;;;;ATIVA;43;JARDIM ANGELA;4301;;;;;03/08/2012;2,01001E+11;03/08/2012;03/08/2014;;;;INSTITUTO SOCIAL SANTA LUCIA UNID XII;CON;-23.690.315;-46.782.289;30/12/2018
 CL;501459;MOVA        ;CLUBE DE MAES DO JARDIM TURQUESA;;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;M BOI MIRIM;Rua DAS TRÃŠS MARIAS;122;PARQUE NOVO SANTO AMARO;5874180;58312840;;;ATIVA;43;JARDIM ANGELA;4301;;;;;07/08/2013;20130184309;07/08/2013;;;;;CLUBE DE MAES DO JARDIM TURQUESA;CON;-23.701.188;-46.785.092;30/12/2018
